BATCH_ID,PRODUCT_LINE,LAYUP_START,LAYUP_END,CURE_START,CURE_END,TRIM_START,TRIM_END,QC_TIMESTAMP,QC_RESULT,SCRAP_FLAG,DELAMINATION_SCORE
BATCH-20251225-08,AVALANCHE_X1,2025-12-26T06:35:24.238148,2025-12-26T08:35:24.238148,2025-12-26T09:05:24.238148,2025-12-26T13:05:24.238148,2025-12-26T13:20:24.238148,2025-12-26T14:20:24.238148,2025-12-26T14:50:24.238148,PASS,False,11.8
BATCH-20251226-01,AVALANCHE_X1,2025-12-26T09:35:24.238148,2025-12-26T11:35:24.238148,2025-12-26T12:05:24.238148,2025-12-26T16:05:24.238148,2025-12-26T16:20:24.238148,2025-12-26T17:20:24.238148,2025-12-26T17:50:24.238148,PASS,False,26.3
BATCH-20251226-02,AVALANCHE_X1,2025-12-26T12:35:24.238148,2025-12-26T14:35:24.238148,2025-12-26T15:05:24.238148,2025-12-26T19:05:24.238148,2025-12-26T19:20:24.238148,2025-12-26T20:20:24.238148,2025-12-26T20:50:24.238148,PASS,False,20.0
BATCH-20251226-03,AVALANCHE_X1,2025-12-26T15:35:24.238148,2025-12-26T17:35:24.238148,2025-12-26T18:05:24.238148,2025-12-26T22:05:24.238148,2025-12-26T22:20:24.238148,2025-12-26T23:20:24.238148,2025-12-26T23:50:24.238148,PASS,False,14.7
BATCH-20251226-04,AVALANCHE_X1,2025-12-26T18:35:24.238148,2025-12-26T20:35:24.238148,2025-12-26T21:05:24.238148,2025-12-27T01:05:24.238148,2025-12-27T01:20:24.238148,2025-12-27T02:20:24.238148,2025-12-27T02:50:24.238148,PASS,False,37.1
BATCH-20251226-05,AVALANCHE_X1,2025-12-26T21:35:24.238148,2025-12-26T23:35:24.238148,2025-12-27T00:05:24.238148,2025-12-27T04:05:24.238148,2025-12-27T04:20:24.238148,2025-12-27T05:20:24.238148,2025-12-27T05:50:24.238148,PASS,False,33.0
BATCH-20251226-06,AVALANCHE_X1,2025-12-27T00:35:24.238148,2025-12-27T02:35:24.238148,2025-12-27T03:05:24.238148,2025-12-27T07:05:24.238148,2025-12-27T07:20:24.238148,2025-12-27T08:20:24.238148,2025-12-27T08:50:24.238148,PASS,False,13.2
BATCH-20251226-07,AVALANCHE_X1,2025-12-27T03:35:24.238148,2025-12-27T05:35:24.238148,2025-12-27T06:05:24.238148,2025-12-27T10:05:24.238148,2025-12-27T10:20:24.238148,2025-12-27T11:20:24.238148,2025-12-27T11:50:24.238148,PASS,False,28.2
BATCH-20251226-08,AVALANCHE_X1,2025-12-27T06:35:24.238148,2025-12-27T08:35:24.238148,2025-12-27T09:05:24.238148,2025-12-27T13:05:24.238148,2025-12-27T13:20:24.238148,2025-12-27T14:20:24.238148,2025-12-27T14:50:24.238148,PASS,False,30.8
BATCH-20251227-01,AVALANCHE_X1,2025-12-27T09:35:24.238148,2025-12-27T11:35:24.238148,2025-12-27T12:05:24.238148,2025-12-27T16:05:24.238148,2025-12-27T16:20:24.238148,2025-12-27T17:20:24.238148,2025-12-27T17:50:24.238148,PASS,False,29.3
BATCH-20251227-02,AVALANCHE_X1,2025-12-27T12:35:24.238148,2025-12-27T14:35:24.238148,2025-12-27T15:05:24.238148,2025-12-27T19:05:24.238148,2025-12-27T19:20:24.238148,2025-12-27T20:20:24.238148,2025-12-27T20:50:24.238148,PASS,False,30.1
BATCH-20251227-03,AVALANCHE_X1,2025-12-27T15:35:24.238148,2025-12-27T17:35:24.238148,2025-12-27T18:05:24.238148,2025-12-27T22:05:24.238148,2025-12-27T22:20:24.238148,2025-12-27T23:20:24.238148,2025-12-27T23:50:24.238148,PASS,False,35.2
BATCH-20251227-04,AVALANCHE_X1,2025-12-27T18:35:24.238148,2025-12-27T20:35:24.238148,2025-12-27T21:05:24.238148,2025-12-28T01:05:24.238148,2025-12-28T01:20:24.238148,2025-12-28T02:20:24.238148,2025-12-28T02:50:24.238148,PASS,False,22.8
BATCH-20251227-05,AVALANCHE_X1,2025-12-27T21:35:24.238148,2025-12-27T23:35:24.238148,2025-12-28T00:05:24.238148,2025-12-28T04:05:24.238148,2025-12-28T04:20:24.238148,2025-12-28T05:20:24.238148,2025-12-28T05:50:24.238148,PASS,False,19.3
BATCH-20251227-06,AVALANCHE_X1,2025-12-28T00:35:24.238148,2025-12-28T02:35:24.238148,2025-12-28T03:05:24.238148,2025-12-28T07:05:24.238148,2025-12-28T07:20:24.238148,2025-12-28T08:20:24.238148,2025-12-28T08:50:24.238148,PASS,False,24.0
BATCH-20251227-07,AVALANCHE_X1,2025-12-28T03:35:24.238148,2025-12-28T05:35:24.238148,2025-12-28T06:05:24.238148,2025-12-28T10:05:24.238148,2025-12-28T10:20:24.238148,2025-12-28T11:20:24.238148,2025-12-28T11:50:24.238148,PASS,False,38.0
BATCH-20251227-08,AVALANCHE_X1,2025-12-28T06:35:24.238148,2025-12-28T08:35:24.238148,2025-12-28T09:05:24.238148,2025-12-28T13:05:24.238148,2025-12-28T13:20:24.238148,2025-12-28T14:20:24.238148,2025-12-28T14:50:24.238148,PASS,False,29.8
BATCH-20251228-01,AVALANCHE_X1,2025-12-28T09:35:24.238148,2025-12-28T11:35:24.238148,2025-12-28T12:05:24.238148,2025-12-28T16:05:24.238148,2025-12-28T16:20:24.238148,2025-12-28T17:20:24.238148,2025-12-28T17:50:24.238148,PASS,False,27.4
BATCH-20251228-02,AVALANCHE_X1,2025-12-28T12:35:24.238148,2025-12-28T14:35:24.238148,2025-12-28T15:05:24.238148,2025-12-28T19:05:24.238148,2025-12-28T19:20:24.238148,2025-12-28T20:20:24.238148,2025-12-28T20:50:24.238148,PASS,False,30.8
BATCH-20251228-03,AVALANCHE_X1,2025-12-28T15:35:24.238148,2025-12-28T17:35:24.238148,2025-12-28T18:05:24.238148,2025-12-28T22:05:24.238148,2025-12-28T22:20:24.238148,2025-12-28T23:20:24.238148,2025-12-28T23:50:24.238148,PASS,False,19.1
BATCH-20251228-04,AVALANCHE_X1,2025-12-28T18:35:24.238148,2025-12-28T20:35:24.238148,2025-12-28T21:05:24.238148,2025-12-29T01:05:24.238148,2025-12-29T01:20:24.238148,2025-12-29T02:20:24.238148,2025-12-29T02:50:24.238148,PASS,False,13.2
BATCH-20251228-05,AVALANCHE_X1,2025-12-28T21:35:24.238148,2025-12-28T23:35:24.238148,2025-12-29T00:05:24.238148,2025-12-29T04:05:24.238148,2025-12-29T04:20:24.238148,2025-12-29T05:20:24.238148,2025-12-29T05:50:24.238148,PASS,False,20.0
BATCH-20251228-06,AVALANCHE_X1,2025-12-29T00:35:24.238148,2025-12-29T02:35:24.238148,2025-12-29T03:05:24.238148,2025-12-29T07:05:24.238148,2025-12-29T07:20:24.238148,2025-12-29T08:20:24.238148,2025-12-29T08:50:24.238148,PASS,False,16.4
BATCH-20251228-07,AVALANCHE_X1,2025-12-29T03:35:24.238148,2025-12-29T05:35:24.238148,2025-12-29T06:05:24.238148,2025-12-29T10:05:24.238148,2025-12-29T10:20:24.238148,2025-12-29T11:20:24.238148,2025-12-29T11:50:24.238148,PASS,False,22.5
BATCH-20251228-08,AVALANCHE_X1,2025-12-29T06:35:24.238148,2025-12-29T08:35:24.238148,2025-12-29T09:05:24.238148,2025-12-29T13:05:24.238148,2025-12-29T13:20:24.238148,2025-12-29T14:20:24.238148,2025-12-29T14:50:24.238148,PASS,False,18.4
BATCH-20251229-01,AVALANCHE_X1,2025-12-29T09:35:24.238148,2025-12-29T11:35:24.238148,2025-12-29T12:05:24.238148,2025-12-29T16:05:24.238148,2025-12-29T16:20:24.238148,2025-12-29T17:20:24.238148,2025-12-29T17:50:24.238148,PASS,False,28.4
BATCH-20251229-02,AVALANCHE_X1,2025-12-29T12:35:24.238148,2025-12-29T14:35:24.238148,2025-12-29T15:05:24.238148,2025-12-29T19:05:24.238148,2025-12-29T19:20:24.238148,2025-12-29T20:20:24.238148,2025-12-29T20:50:24.238148,PASS,False,11.9
BATCH-20251229-03,AVALANCHE_X1,2025-12-29T15:35:24.238148,2025-12-29T17:35:24.238148,2025-12-29T18:05:24.238148,2025-12-29T22:05:24.238148,2025-12-29T22:20:24.238148,2025-12-29T23:20:24.238148,2025-12-29T23:50:24.238148,PASS,False,18.3
BATCH-20251229-04,AVALANCHE_X1,2025-12-29T18:35:24.238148,2025-12-29T20:35:24.238148,2025-12-29T21:05:24.238148,2025-12-30T01:05:24.238148,2025-12-30T01:20:24.238148,2025-12-30T02:20:24.238148,2025-12-30T02:50:24.238148,PASS,False,33.6
BATCH-20251229-05,AVALANCHE_X1,2025-12-29T21:35:24.238148,2025-12-29T23:35:24.238148,2025-12-30T00:05:24.238148,2025-12-30T04:05:24.238148,2025-12-30T04:20:24.238148,2025-12-30T05:20:24.238148,2025-12-30T05:50:24.238148,PASS,False,28.3
BATCH-20251229-06,AVALANCHE_X1,2025-12-30T00:35:24.238148,2025-12-30T02:35:24.238148,2025-12-30T03:05:24.238148,2025-12-30T07:05:24.238148,2025-12-30T07:20:24.238148,2025-12-30T08:20:24.238148,2025-12-30T08:50:24.238148,PASS,False,32.1
BATCH-20251229-07,AVALANCHE_X1,2025-12-30T03:35:24.238148,2025-12-30T05:35:24.238148,2025-12-30T06:05:24.238148,2025-12-30T10:05:24.238148,2025-12-30T10:20:24.238148,2025-12-30T11:20:24.238148,2025-12-30T11:50:24.238148,PASS,False,29.0
BATCH-20251229-08,AVALANCHE_X1,2025-12-30T06:35:24.238148,2025-12-30T08:35:24.238148,2025-12-30T09:05:24.238148,2025-12-30T13:05:24.238148,2025-12-30T13:20:24.238148,2025-12-30T14:20:24.238148,2025-12-30T14:50:24.238148,PASS,False,33.2
BATCH-20251230-01,AVALANCHE_X1,2025-12-30T09:35:24.238148,2025-12-30T11:35:24.238148,2025-12-30T12:05:24.238148,2025-12-30T16:05:24.238148,2025-12-30T16:20:24.238148,2025-12-30T17:20:24.238148,2025-12-30T17:50:24.238148,PASS,False,34.7
BATCH-20251230-02,AVALANCHE_X1,2025-12-30T12:35:24.238148,2025-12-30T14:35:24.238148,2025-12-30T15:05:24.238148,2025-12-30T19:05:24.238148,2025-12-30T19:20:24.238148,2025-12-30T20:20:24.238148,2025-12-30T20:50:24.238148,PASS,False,27.1
BATCH-20251230-03,AVALANCHE_X1,2025-12-30T15:35:24.238148,2025-12-30T17:35:24.238148,2025-12-30T18:05:24.238148,2025-12-30T22:05:24.238148,2025-12-30T22:20:24.238148,2025-12-30T23:20:24.238148,2025-12-30T23:50:24.238148,PASS,False,20.4
BATCH-20251230-04,AVALANCHE_X1,2025-12-30T18:35:24.238148,2025-12-30T20:35:24.238148,2025-12-30T21:05:24.238148,2025-12-31T01:05:24.238148,2025-12-31T01:20:24.238148,2025-12-31T02:20:24.238148,2025-12-31T02:50:24.238148,PASS,False,39.4
BATCH-20251230-05,AVALANCHE_X1,2025-12-30T21:35:24.238148,2025-12-30T23:35:24.238148,2025-12-31T00:05:24.238148,2025-12-31T04:05:24.238148,2025-12-31T04:20:24.238148,2025-12-31T05:20:24.238148,2025-12-31T05:50:24.238148,PASS,False,17.0
BATCH-20251230-06,AVALANCHE_X1,2025-12-31T00:35:24.238148,2025-12-31T02:35:24.238148,2025-12-31T03:05:24.238148,2025-12-31T07:05:24.238148,2025-12-31T07:20:24.238148,2025-12-31T08:20:24.238148,2025-12-31T08:50:24.238148,PASS,False,13.2
BATCH-20251230-07,AVALANCHE_X1,2025-12-31T03:35:24.238148,2025-12-31T05:35:24.238148,2025-12-31T06:05:24.238148,2025-12-31T10:05:24.238148,2025-12-31T10:20:24.238148,2025-12-31T11:20:24.238148,2025-12-31T11:50:24.238148,PASS,False,35.4
BATCH-20251230-08,AVALANCHE_X1,2025-12-31T06:35:24.238148,2025-12-31T08:35:24.238148,2025-12-31T09:05:24.238148,2025-12-31T13:05:24.238148,2025-12-31T13:20:24.238148,2025-12-31T14:20:24.238148,2025-12-31T14:50:24.238148,PASS,False,32.7
BATCH-20251231-01,AVALANCHE_X1,2025-12-31T09:35:24.238148,2025-12-31T11:35:24.238148,2025-12-31T12:05:24.238148,2025-12-31T16:05:24.238148,2025-12-31T16:20:24.238148,2025-12-31T17:20:24.238148,2025-12-31T17:50:24.238148,PASS,False,15.5
BATCH-20251231-02,AVALANCHE_X1,2025-12-31T12:35:24.238148,2025-12-31T14:35:24.238148,2025-12-31T15:05:24.238148,2025-12-31T19:05:24.238148,2025-12-31T19:20:24.238148,2025-12-31T20:20:24.238148,2025-12-31T20:50:24.238148,PASS,False,13.8
BATCH-20251231-03,AVALANCHE_X1,2025-12-31T15:35:24.238148,2025-12-31T17:35:24.238148,2025-12-31T18:05:24.238148,2025-12-31T22:05:24.238148,2025-12-31T22:20:24.238148,2025-12-31T23:20:24.238148,2025-12-31T23:50:24.238148,PASS,False,51.5
BATCH-20251231-04,AVALANCHE_X1,2025-12-31T18:35:24.238148,2025-12-31T20:35:24.238148,2025-12-31T21:05:24.238148,2026-01-01T01:05:24.238148,2026-01-01T01:20:24.238148,2026-01-01T02:20:24.238148,2026-01-01T02:50:24.238148,PASS,False,47.0
BATCH-20251231-05,AVALANCHE_X1,2025-12-31T21:35:24.238148,2025-12-31T23:35:24.238148,2026-01-01T00:05:24.238148,2026-01-01T04:05:24.238148,2026-01-01T04:20:24.238148,2026-01-01T05:20:24.238148,2026-01-01T05:50:24.238148,PASS,False,51.2
BATCH-20251231-06,AVALANCHE_X1,2026-01-01T00:35:24.238148,2026-01-01T02:35:24.238148,2026-01-01T03:05:24.238148,2026-01-01T07:05:24.238148,2026-01-01T07:20:24.238148,2026-01-01T08:20:24.238148,2026-01-01T08:50:24.238148,PASS,False,23.9
BATCH-20251231-07,AVALANCHE_X1,2026-01-01T03:35:24.238148,2026-01-01T05:35:24.238148,2026-01-01T06:05:24.238148,2026-01-01T10:05:24.238148,2026-01-01T10:20:24.238148,2026-01-01T11:20:24.238148,2026-01-01T11:50:24.238148,PASS,False,23.9
BATCH-20251231-08,AVALANCHE_X1,2026-01-01T06:35:24.238148,2026-01-01T08:35:24.238148,2026-01-01T09:05:24.238148,2026-01-01T13:05:24.238148,2026-01-01T13:20:24.238148,2026-01-01T14:20:24.238148,2026-01-01T14:50:24.238148,PASS,False,17.6
BATCH-20260101-01,AVALANCHE_X1,2026-01-01T09:35:24.238148,2026-01-01T11:35:24.238148,2026-01-01T12:05:24.238148,2026-01-01T16:05:24.238148,2026-01-01T16:20:24.238148,2026-01-01T17:20:24.238148,2026-01-01T17:50:24.238148,PASS,False,40.4
BATCH-20260101-02,AVALANCHE_X1,2026-01-01T12:35:24.238148,2026-01-01T14:35:24.238148,2026-01-01T15:05:24.238148,2026-01-01T19:05:24.238148,2026-01-01T19:20:24.238148,2026-01-01T20:20:24.238148,2026-01-01T20:50:24.238148,PASS,False,16.1
BATCH-20260101-03,AVALANCHE_X1,2026-01-01T15:35:24.238148,2026-01-01T17:35:24.238148,2026-01-01T18:05:24.238148,2026-01-01T22:05:24.238148,2026-01-01T22:20:24.238148,2026-01-01T23:20:24.238148,2026-01-01T23:50:24.238148,PASS,False,35.4
BATCH-20260101-04,AVALANCHE_X1,2026-01-01T18:35:24.238148,2026-01-01T20:35:24.238148,2026-01-01T21:05:24.238148,2026-01-02T01:05:24.238148,2026-01-02T01:20:24.238148,2026-01-02T02:20:24.238148,2026-01-02T02:50:24.238148,PASS,False,35.3
BATCH-20260101-05,AVALANCHE_X1,2026-01-01T21:35:24.238148,2026-01-01T23:35:24.238148,2026-01-02T00:05:24.238148,2026-01-02T04:05:24.238148,2026-01-02T04:20:24.238148,2026-01-02T05:20:24.238148,2026-01-02T05:50:24.238148,PASS,False,32.4
BATCH-20260101-06,AVALANCHE_X1,2026-01-02T00:35:24.238148,2026-01-02T02:35:24.238148,2026-01-02T03:05:24.238148,2026-01-02T07:05:24.238148,2026-01-02T07:20:24.238148,2026-01-02T08:20:24.238148,2026-01-02T08:50:24.238148,PASS,False,25.6
BATCH-20260101-07,AVALANCHE_X1,2026-01-02T03:35:24.238148,2026-01-02T05:35:24.238148,2026-01-02T06:05:24.238148,2026-01-02T10:05:24.238148,2026-01-02T10:20:24.238148,2026-01-02T11:20:24.238148,2026-01-02T11:50:24.238148,PASS,False,15.9
BATCH-20260101-08,AVALANCHE_X1,2026-01-02T06:35:24.238148,2026-01-02T08:35:24.238148,2026-01-02T09:05:24.238148,2026-01-02T13:05:24.238148,2026-01-02T13:20:24.238148,2026-01-02T14:20:24.238148,2026-01-02T14:50:24.238148,REJECT,True,41.8
BATCH-20260102-01,AVALANCHE_X1,2026-01-02T09:35:24.238148,2026-01-02T11:35:24.238148,2026-01-02T12:05:24.238148,2026-01-02T16:05:24.238148,2026-01-02T16:20:24.238148,2026-01-02T17:20:24.238148,2026-01-02T17:50:24.238148,PASS,False,39.5
BATCH-20260102-02,AVALANCHE_X1,2026-01-02T12:35:24.238148,2026-01-02T14:35:24.238148,2026-01-02T15:05:24.238148,2026-01-02T19:05:24.238148,2026-01-02T19:20:24.238148,2026-01-02T20:20:24.238148,2026-01-02T20:50:24.238148,PASS,False,35.5
BATCH-20260102-03,AVALANCHE_X1,2026-01-02T15:35:24.238148,2026-01-02T17:35:24.238148,2026-01-02T18:05:24.238148,2026-01-02T22:05:24.238148,2026-01-02T22:20:24.238148,2026-01-02T23:20:24.238148,2026-01-02T23:50:24.238148,PASS,False,34.6
BATCH-20260102-04,AVALANCHE_X1,2026-01-02T18:35:24.238148,2026-01-02T20:35:24.238148,2026-01-02T21:05:24.238148,2026-01-03T01:05:24.238148,2026-01-03T01:20:24.238148,2026-01-03T02:20:24.238148,2026-01-03T02:50:24.238148,PASS,False,31.9
BATCH-20260102-05,AVALANCHE_X1,2026-01-02T21:35:24.238148,2026-01-02T23:35:24.238148,2026-01-03T00:05:24.238148,2026-01-03T04:05:24.238148,2026-01-03T04:20:24.238148,2026-01-03T05:20:24.238148,2026-01-03T05:50:24.238148,PASS,False,31.0
BATCH-20260102-06,AVALANCHE_X1,2026-01-03T00:35:24.238148,2026-01-03T02:35:24.238148,2026-01-03T03:05:24.238148,2026-01-03T07:05:24.238148,2026-01-03T07:20:24.238148,2026-01-03T08:20:24.238148,2026-01-03T08:50:24.238148,PASS,False,17.7
BATCH-20260102-07,AVALANCHE_X1,2026-01-03T03:35:24.238148,2026-01-03T05:35:24.238148,2026-01-03T06:05:24.238148,2026-01-03T10:05:24.238148,2026-01-03T10:20:24.238148,2026-01-03T11:20:24.238148,2026-01-03T11:50:24.238148,PASS,False,26.2
BATCH-20260102-08,AVALANCHE_X1,2026-01-03T06:35:24.238148,2026-01-03T08:35:24.238148,2026-01-03T09:05:24.238148,2026-01-03T13:05:24.238148,2026-01-03T13:20:24.238148,2026-01-03T14:20:24.238148,2026-01-03T14:50:24.238148,PASS,False,17.5
BATCH-20260103-01,AVALANCHE_X1,2026-01-03T09:35:24.238148,2026-01-03T11:35:24.238148,2026-01-03T12:05:24.238148,2026-01-03T16:05:24.238148,2026-01-03T16:20:24.238148,2026-01-03T17:20:24.238148,2026-01-03T17:50:24.238148,REJECT,True,52.9
BATCH-20260103-02,AVALANCHE_X1,2026-01-03T12:35:24.238148,2026-01-03T14:35:24.238148,2026-01-03T15:05:24.238148,2026-01-03T19:05:24.238148,2026-01-03T19:20:24.238148,2026-01-03T20:20:24.238148,2026-01-03T20:50:24.238148,PASS,False,35.2
BATCH-20260103-03,AVALANCHE_X1,2026-01-03T15:35:24.238148,2026-01-03T17:35:24.238148,2026-01-03T18:05:24.238148,2026-01-03T22:05:24.238148,2026-01-03T22:20:24.238148,2026-01-03T23:20:24.238148,2026-01-03T23:50:24.238148,PASS,False,10.1
BATCH-20260103-04,AVALANCHE_X1,2026-01-03T18:35:24.238148,2026-01-03T20:35:24.238148,2026-01-03T21:05:24.238148,2026-01-04T01:05:24.238148,2026-01-04T01:20:24.238148,2026-01-04T02:20:24.238148,2026-01-04T02:50:24.238148,PASS,False,22.8
BATCH-20260103-05,AVALANCHE_X1,2026-01-03T21:35:24.238148,2026-01-03T23:35:24.238148,2026-01-04T00:05:24.238148,2026-01-04T04:05:24.238148,2026-01-04T04:20:24.238148,2026-01-04T05:20:24.238148,2026-01-04T05:50:24.238148,PASS,False,16.1
BATCH-20260103-06,AVALANCHE_X1,2026-01-04T00:35:24.238148,2026-01-04T02:35:24.238148,2026-01-04T03:05:24.238148,2026-01-04T07:05:24.238148,2026-01-04T07:20:24.238148,2026-01-04T08:20:24.238148,2026-01-04T08:50:24.238148,PASS,False,40.7
BATCH-20260103-07,AVALANCHE_X1,2026-01-04T03:35:24.238148,2026-01-04T05:35:24.238148,2026-01-04T06:05:24.238148,2026-01-04T10:05:24.238148,2026-01-04T10:20:24.238148,2026-01-04T11:20:24.238148,2026-01-04T11:50:24.238148,PASS,False,21.9
BATCH-20260103-08,AVALANCHE_X1,2026-01-04T06:35:24.238148,2026-01-04T08:35:24.238148,2026-01-04T09:05:24.238148,2026-01-04T13:05:24.238148,2026-01-04T13:20:24.238148,2026-01-04T14:20:24.238148,2026-01-04T14:50:24.238148,PASS,False,21.6
BATCH-20260104-01,AVALANCHE_X1,2026-01-04T09:35:24.238148,2026-01-04T11:35:24.238148,2026-01-04T12:05:24.238148,2026-01-04T16:05:24.238148,2026-01-04T16:20:24.238148,2026-01-04T17:20:24.238148,2026-01-04T17:50:24.238148,PASS,False,39.4
BATCH-20260104-02,AVALANCHE_X1,2026-01-04T12:35:24.238148,2026-01-04T14:35:24.238148,2026-01-04T15:05:24.238148,2026-01-04T19:05:24.238148,2026-01-04T19:20:24.238148,2026-01-04T20:20:24.238148,2026-01-04T20:50:24.238148,PASS,False,20.5
BATCH-20260104-03,AVALANCHE_X1,2026-01-04T15:35:24.238148,2026-01-04T17:35:24.238148,2026-01-04T18:05:24.238148,2026-01-04T22:05:24.238148,2026-01-04T22:20:24.238148,2026-01-04T23:20:24.238148,2026-01-04T23:50:24.238148,PASS,False,29.2
BATCH-20260104-04,AVALANCHE_X1,2026-01-04T18:35:24.238148,2026-01-04T20:35:24.238148,2026-01-04T21:05:24.238148,2026-01-05T01:05:24.238148,2026-01-05T01:20:24.238148,2026-01-05T02:20:24.238148,2026-01-05T02:50:24.238148,PASS,False,10.4
BATCH-20260104-05,AVALANCHE_X1,2026-01-04T21:35:24.238148,2026-01-04T23:35:24.238148,2026-01-05T00:05:24.238148,2026-01-05T04:05:24.238148,2026-01-05T04:20:24.238148,2026-01-05T05:20:24.238148,2026-01-05T05:50:24.238148,PASS,False,35.8
BATCH-20260104-06,AVALANCHE_X1,2026-01-05T00:35:24.238148,2026-01-05T02:35:24.238148,2026-01-05T03:05:24.238148,2026-01-05T07:05:24.238148,2026-01-05T07:20:24.238148,2026-01-05T08:20:24.238148,2026-01-05T08:50:24.238148,PASS,False,33.2
BATCH-20260104-07,AVALANCHE_X1,2026-01-05T03:35:24.238148,2026-01-05T05:35:24.238148,2026-01-05T06:05:24.238148,2026-01-05T10:05:24.238148,2026-01-05T10:20:24.238148,2026-01-05T11:20:24.238148,2026-01-05T11:50:24.238148,PASS,False,37.1
BATCH-20260104-08,AVALANCHE_X1,2026-01-05T06:35:24.238148,2026-01-05T08:35:24.238148,2026-01-05T09:05:24.238148,2026-01-05T13:05:24.238148,2026-01-05T13:20:24.238148,2026-01-05T14:20:24.238148,2026-01-05T14:50:24.238148,PASS,False,19.4
BATCH-20260105-01,AVALANCHE_X1,2026-01-05T09:35:24.238148,2026-01-05T11:35:24.238148,2026-01-05T12:05:24.238148,2026-01-05T16:05:24.238148,2026-01-05T16:20:24.238148,2026-01-05T17:20:24.238148,2026-01-05T17:50:24.238148,PASS,False,11.9
BATCH-20260105-02,AVALANCHE_X1,2026-01-05T12:35:24.238148,2026-01-05T14:35:24.238148,2026-01-05T15:05:24.238148,2026-01-05T19:05:24.238148,2026-01-05T19:20:24.238148,2026-01-05T20:20:24.238148,2026-01-05T20:50:24.238148,PASS,False,25.6
BATCH-20260105-03,AVALANCHE_X1,2026-01-05T15:35:24.238148,2026-01-05T17:35:24.238148,2026-01-05T18:05:24.238148,2026-01-05T22:05:24.238148,2026-01-05T22:20:24.238148,2026-01-05T23:20:24.238148,2026-01-05T23:50:24.238148,PASS,False,63.7
BATCH-20260105-04,AVALANCHE_X1,2026-01-05T18:35:24.238148,2026-01-05T20:35:24.238148,2026-01-05T21:05:24.238148,2026-01-06T01:05:24.238148,2026-01-06T01:20:24.238148,2026-01-06T02:20:24.238148,2026-01-06T02:50:24.238148,PASS,False,68.9
BATCH-20260105-05,AVALANCHE_X1,2026-01-05T21:35:24.238148,2026-01-05T23:35:24.238148,2026-01-06T00:05:24.238148,2026-01-06T04:05:24.238148,2026-01-06T04:20:24.238148,2026-01-06T05:20:24.238148,2026-01-06T05:50:24.238148,PASS,False,40.6
BATCH-20260105-06,AVALANCHE_X1,2026-01-06T00:35:24.238148,2026-01-06T02:35:24.238148,2026-01-06T03:05:24.238148,2026-01-06T07:05:24.238148,2026-01-06T07:20:24.238148,2026-01-06T08:20:24.238148,2026-01-06T08:50:24.238148,PASS,False,39.7
BATCH-20260105-07,AVALANCHE_X1,2026-01-06T03:35:24.238148,2026-01-06T05:35:24.238148,2026-01-06T06:05:24.238148,2026-01-06T10:05:24.238148,2026-01-06T10:20:24.238148,2026-01-06T11:20:24.238148,2026-01-06T11:50:24.238148,PASS,False,36.9
BATCH-20260105-08,AVALANCHE_X1,2026-01-06T06:35:24.238148,2026-01-06T08:35:24.238148,2026-01-06T09:05:24.238148,2026-01-06T13:05:24.238148,2026-01-06T13:20:24.238148,2026-01-06T14:20:24.238148,2026-01-06T14:50:24.238148,PASS,False,25.6
BATCH-20260106-01,AVALANCHE_X1,2026-01-06T09:35:24.238148,2026-01-06T11:35:24.238148,2026-01-06T12:05:24.238148,2026-01-06T16:05:24.238148,2026-01-06T16:20:24.238148,2026-01-06T17:20:24.238148,2026-01-06T17:50:24.238148,PASS,False,11.4
BATCH-20260106-02,AVALANCHE_X1,2026-01-06T12:35:24.238148,2026-01-06T14:35:24.238148,2026-01-06T15:05:24.238148,2026-01-06T19:05:24.238148,2026-01-06T19:20:24.238148,2026-01-06T20:20:24.238148,2026-01-06T20:50:24.238148,PASS,False,18.5
BATCH-20260106-03,AVALANCHE_X1,2026-01-06T15:35:24.238148,2026-01-06T17:35:24.238148,2026-01-06T18:05:24.238148,2026-01-06T22:05:24.238148,2026-01-06T22:20:24.238148,2026-01-06T23:20:24.238148,2026-01-06T23:50:24.238148,PASS,False,29.1
BATCH-20260106-04,AVALANCHE_X1,2026-01-06T18:35:24.238148,2026-01-06T20:35:24.238148,2026-01-06T21:05:24.238148,2026-01-07T01:05:24.238148,2026-01-07T01:20:24.238148,2026-01-07T02:20:24.238148,2026-01-07T02:50:24.238148,PASS,False,32.6
BATCH-20260106-05,AVALANCHE_X1,2026-01-06T21:35:24.238148,2026-01-06T23:35:24.238148,2026-01-07T00:05:24.238148,2026-01-07T04:05:24.238148,2026-01-07T04:20:24.238148,2026-01-07T05:20:24.238148,2026-01-07T05:50:24.238148,PASS,False,11.6
BATCH-20260106-06,AVALANCHE_X1,2026-01-07T00:35:24.238148,2026-01-07T02:35:24.238148,2026-01-07T03:05:24.238148,2026-01-07T07:05:24.238148,2026-01-07T07:20:24.238148,2026-01-07T08:20:24.238148,2026-01-07T08:50:24.238148,PASS,False,17.6
BATCH-20260106-07,AVALANCHE_X1,2026-01-07T03:35:24.238148,2026-01-07T05:35:24.238148,2026-01-07T06:05:24.238148,2026-01-07T10:05:24.238148,2026-01-07T10:20:24.238148,2026-01-07T11:20:24.238148,2026-01-07T11:50:24.238148,PASS,False,40.9
